employee_id,department,job_title,hire_date,salary,bonus,performance_score,satisfaction_score,age,gender,education
EMP-0750,HR,HR Generalist,2020-02-13,72651,7836.0,2.5,2.7,46,Non-binary,Master's
EMP-0751,Sales,Sales Rep,2019-10-14,115497,1419.0,1.2,3.1,48,Female,Bachelor's
EMP-0752,Operations,Project Manager,2020-07-26,82656,3362.0,1.4,3.8,26,Male,Master's
EMP-0753,Engineering,Tech Lead,2020-11-01,125259,5327.0,4.4,2.3,46,Male,High School
EMP-0754,Engineering,Senior Engineer,2016-03-08,100999,5870.0,1.9,4.5,29,Non-binary,Bachelor's
EMP-0755,Operations,Project Manager,2016-01-25,113539,8617.0,3.3,1.9,28,Non-binary,Bachelor's
EMP-0756,Finance,Accountant,2015-01-12,91970,1343.0,3.1,1.3,45,Female,Bachelor's
EMP-0757,Engineering,Software Engineer,2019-11-01,136132,14555.0,3.7,2.3,30,Male,Bachelor's
EMP-0758,Sales,Sales Rep,2021-11-22,97254,3280.0,3.0,4.6,47,Female,Bachelor's
EMP-0759,Operations,Operations Analyst,2015-11-15,126628,3917.0,4.4,4.1,51,Female,Bachelor's
EMP-0760,Engineering,Senior Engineer,2022-08-02,126650,18051.0,4.2,4.1,44,Female,Master's
EMP-0761,HR,People Ops,2020-10-25,82857,10914.0,2.3,4.0,49,Non-binary,Master's
EMP-0762,Engineering,DevOps Engineer,2020-02-10,115241,2930.0,1.4,2.3,56,Non-binary,Bachelor's
EMP-0763,Marketing,Marketing Analyst,2017-08-17,83036,9768.0,1.1,1.8,47,Male,Master's
EMP-0764,Sales,BDR,2018-08-27,150809,10086.0,3.6,2.2,42,Female,Master's
EMP-0765,Finance,Accountant,2017-06-10,98334,9068.0,3.2,1.7,30,Female,PhD
EMP-0766,Finance,FP&A Manager,2023-09-26,118470,6244.0,1.9,1.3,26,Male,Bachelor's
EMP-0767,Operations,COO Staff,2022-11-26,102293,10169.0,2.3,2.7,58,Female,Master's
EMP-0768,Marketing,Brand Manager,2020-07-08,101306,1189.0,2.2,1.7,37,Non-binary,Master's
EMP-0769,Operations,Project Manager,2019-10-03,79691,4407.0,2.8,4.6,61,Non-binary,Master's
EMP-0770,Finance,FP&A Manager,2019-09-24,128373,14720.0,4.8,4.1,48,Female,Master's
EMP-0771,Marketing,Content Manager,2022-08-17,95671,6989.0,2.0,4.4,24,Non-binary,Master's
EMP-0772,Operations,Logistics Coord,2016-05-14,101754,11437.0,4.0,3.1,25,Male,Bachelor's
EMP-0773,Sales,Sales Rep,2023-04-08,123083,13945.0,1.7,3.9,29,Female,Bachelor's
EMP-0774,Operations,Project Manager,2022-06-14,65476,106.0,2.6,2.1,49,Non-binary,Bachelor's
EMP-0775,Finance,Controller,2020-08-03,147898,15887.0,3.6,2.9,57,Non-binary,PhD
EMP-0776,Sales,BDR,2020-03-20,161649,16987.0,2.9,1.4,60,Male,Bachelor's
EMP-0777,Finance,Controller,2019-03-19,101336,8952.0,4.6,1.7,36,Non-binary,Master's
EMP-0778,Sales,Sales Rep,2016-06-28,61691,7051.0,3.7,4.8,47,Non-binary,Master's
EMP-0779,Finance,Controller,2017-07-26,78972,2219.0,2.5,4.2,25,Non-binary,Bachelor's
EMP-0780,Engineering,Tech Lead,2016-01-31,100357,4103.0,1.7,3.9,48,Female,Master's
EMP-0781,Marketing,Content Manager,2018-03-02,105723,9518.0,2.9,1.2,62,Non-binary,Bachelor's
EMP-0782,Operations,Operations Analyst,2023-10-27,68862,10067.0,3.5,3.3,59,Female,High School
EMP-0783,Sales,Account Executive,2019-12-25,132576,7923.0,1.6,4.0,50,Female,Bachelor's
EMP-0784,Marketing,Marketing Analyst,2018-05-13,127046,12025.0,2.6,1.3,39,Non-binary,Bachelor's
EMP-0785,Engineering,Tech Lead,2022-01-11,130124,3731.0,4.5,3.2,58,Non-binary,Master's
EMP-0786,Sales,Account Executive,2015-05-11,62115,4843.0,2.3,4.7,41,Male,PhD
EMP-0787,Engineering,Senior Engineer,2015-05-12,119183,3842.0,3.9,1.7,37,Female,Master's
EMP-0788,Marketing,Marketing Analyst,2018-06-29,84229,791.0,4.5,2.8,54,Non-binary,Master's
EMP-0789,HR,Recruiter,2021-10-16,78303,10025.0,3.6,3.9,40,Non-binary,Bachelor's
EMP-0790,Operations,Project Manager,2020-07-20,69824,1422.0,4.6,3.2,30,Male,Master's
EMP-0791,Engineering,DevOps Engineer,2022-09-02,121877,10374.0,1.9,1.9,39,Non-binary,High School
EMP-0792,Operations,Logistics Coord,2021-12-24,127341,17197.0,3.8,4.9,42,Male,Master's
EMP-0793,HR,Recruiter,2018-12-08,99695,7241.0,5.0,2.3,56,Non-binary,Bachelor's
EMP-0794,Finance,FP&A Manager,2020-09-26,98858,5517.0,4.0,2.8,51,Male,Bachelor's
EMP-0795,Finance,Accountant,2020-07-10,162390,9249.0,4.0,1.0,53,Non-binary,High School
EMP-0796,Marketing,Content Manager,2019-10-03,154840,17997.0,3.9,2.2,33,Female,Bachelor's
EMP-0797,Sales,Account Executive,2017-06-17,55348,5035.0,3.0,3.5,24,Female,PhD
EMP-0798,Sales,BDR,2023-04-10,108176,9684.0,3.6,4.4,48,Non-binary,Master's
EMP-0799,Sales,BDR,2022-11-02,97065,2598.0,1.8,3.3,32,Female,Bachelor's
EMP-0800,HR,People Ops,2020-04-10,61783,3402.0,4.9,4.0,53,Non-binary,Bachelor's
EMP-0801,Sales,Sales Manager,2018-08-21,140985,4533.0,3.3,2.0,48,Female,Bachelor's
EMP-0802,Finance,Financial Analyst,2016-12-10,92614,4807.0,2.8,1.1,26,Male,Bachelor's
EMP-0803,HR,HR Manager,2023-03-13,101082,11529.0,3.3,4.4,42,Female,PhD
EMP-0804,Operations,COO Staff,2023-08-21,86194,7371.0,3.6,2.7,33,Male,Master's
EMP-0805,Sales,BDR,2017-04-05,107649,15825.0,1.6,3.7,54,Male,Bachelor's
EMP-0806,Engineering,Software Engineer,2018-07-18,95949,7565.0,4.4,3.1,49,Female,Bachelor's
EMP-0807,HR,Recruiter,2021-11-14,152662,10954.0,2.0,4.5,62,Male,Master's
EMP-0808,Finance,Accountant,2023-02-15,104902,3083.0,2.8,2.7,54,Male,Bachelor's
EMP-0809,HR,Recruiter,2020-01-07,104122,3286.0,4.5,2.7,56,Male,PhD
EMP-0810,HR,HR Manager,2018-09-24,76079,424.0,4.2,3.5,62,Non-binary,Bachelor's
EMP-0811,Finance,FP&A Manager,2016-06-29,113902,1948.0,3.4,1.1,55,Female,PhD
EMP-0812,Finance,FP&A Manager,2017-05-04,76454,10656.0,1.7,4.6,61,Non-binary,Bachelor's
EMP-0813,Finance,FP&A Manager,2019-07-31,111874,11120.0,2.7,3.1,25,Female,Bachelor's
EMP-0814,HR,People Ops,2022-07-10,132284,14128.0,3.8,2.9,56,Male,PhD
EMP-0815,Engineering,Tech Lead,2017-12-20,186547,25390.0,3.0,4.1,58,Male,Bachelor's
EMP-0816,Sales,Account Executive,2022-07-01,103640,6599.0,4.9,1.6,29,Male,Master's
EMP-0817,Marketing,Content Manager,2020-08-02,109690,3090.0,2.4,3.1,39,Non-binary,Bachelor's
EMP-0818,Finance,FP&A Manager,2016-08-01,104913,9132.0,1.1,2.0,45,Female,Bachelor's
EMP-0819,HR,People Ops,2018-11-27,99776,7121.0,1.6,2.6,55,Female,High School
EMP-0820,HR,Recruiter,2017-07-17,145923,11122.0,3.8,2.4,22,Male,Bachelor's
EMP-0821,Finance,FP&A Manager,2016-10-21,151182,17782.0,4.9,3.6,42,Non-binary,High School
EMP-0822,Sales,Sales Rep,2018-06-25,92132,6954.0,2.9,1.9,60,Female,Bachelor's
EMP-0823,Marketing,SEO Specialist,2018-04-17,102117,9476.0,2.6,3.9,53,Female,Master's
EMP-0824,Finance,FP&A Manager,2016-10-20,111060,2355.0,2.7,4.5,46,Non-binary,Master's
EMP-0825,Sales,Account Executive,2016-08-28,70316,5240.0,1.5,4.1,25,Female,Master's
EMP-0826,Finance,FP&A Manager,2017-09-23,151381,19446.0,3.8,4.6,28,Female,Bachelor's
EMP-0827,Finance,FP&A Manager,2016-04-24,159000,22196.0,3.1,4.5,31,Male,Bachelor's
EMP-0828,Engineering,Software Engineer,2018-11-26,87650,4811.0,4.5,2.4,58,Male,Master's
EMP-0829,Operations,Project Manager,2018-07-29,80625,4304.0,2.7,1.7,33,Male,High School
EMP-0830,Operations,Logistics Coord,2021-12-22,84954,10216.0,3.3,2.5,27,Female,Bachelor's
EMP-0831,Finance,Accountant,2021-03-09,91086,1081.0,2.7,2.3,24,Female,High School
EMP-0832,Operations,COO Staff,2015-02-23,128863,16227.0,4.3,1.8,29,Non-binary,Master's
EMP-0833,Marketing,Brand Manager,2022-04-08,95977,1628.0,2.8,1.8,23,Non-binary,Bachelor's
EMP-0834,Finance,Accountant,2018-02-02,113789,5359.0,3.2,4.6,55,Non-binary,Master's
EMP-0835,Finance,FP&A Manager,2017-08-18,105159,117.0,3.6,3.2,25,Female,Bachelor's
EMP-0836,Finance,Controller,2015-08-02,85872,7209.0,1.8,1.4,28,Male,Master's
EMP-0837,Engineering,Tech Lead,2021-05-12,160944,10165.0,2.1,4.7,26,Non-binary,PhD
EMP-0838,Sales,Sales Rep,2019-10-19,129623,6868.0,2.2,1.3,33,Female,Master's
EMP-0839,Engineering,Tech Lead,2018-06-07,132706,10540.0,1.1,2.6,31,Male,High School
EMP-0840,Operations,Operations Analyst,2021-07-21,99899,9721.0,2.2,3.5,28,Female,High School
EMP-0841,Engineering,Senior Engineer,2019-09-05,110314,6532.0,2.5,2.5,25,Female,High School
EMP-0842,Sales,Sales Rep,2022-10-22,122841,8435.0,2.3,3.2,58,Male,Master's
EMP-0843,HR,Recruiter,2018-06-17,117813,8615.0,1.9,1.6,58,Non-binary,High School
EMP-0844,Marketing,SEO Specialist,2023-03-17,87915,12237.0,2.6,4.4,59,Male,High School
EMP-0845,HR,People Ops,2023-07-28,89622,10342.0,2.2,2.0,36,Male,High School
EMP-0846,Engineering,Software Engineer,2023-07-18,113804,11501.0,1.9,2.8,62,Non-binary,Bachelor's
EMP-0847,Marketing,Content Manager,2017-09-23,77604,1138.0,2.1,4.9,37,Female,Bachelor's
EMP-0848,Engineering,Senior Engineer,2023-12-22,124326,3657.0,4.5,3.1,38,Non-binary,Bachelor's
EMP-0849,Sales,BDR,2019-05-28,109623,6806.0,3.1,4.0,43,Non-binary,High School
EMP-0850,Engineering,Tech Lead,2022-11-05,170544,19280.0,3.2,2.3,45,Male,PhD
EMP-0851,Sales,Sales Manager,2022-09-20,106437,11916.0,4.9,2.8,28,Non-binary,Master's
EMP-0852,HR,People Ops,2021-12-11,157411,21874.0,4.7,4.2,55,Non-binary,Master's
EMP-0853,Engineering,Tech Lead,2018-01-15,144005,9238.0,1.4,3.4,60,Female,Bachelor's
EMP-0854,HR,HR Generalist,2019-01-28,70340,4379.0,1.6,2.6,49,Non-binary,Bachelor's
EMP-0855,Sales,Sales Manager,2017-06-19,97695,7292.0,4.2,2.7,45,Non-binary,Master's
EMP-0856,Sales,Sales Rep,2018-02-02,86061,3635.0,4.1,1.5,57,Male,Master's
EMP-0857,Marketing,Content Manager,2020-09-21,113910,14460.0,3.5,1.4,47,Male,Bachelor's
EMP-0858,Marketing,Content Manager,2021-01-10,105686,14909.0,3.6,4.0,34,Male,Master's
EMP-0859,Engineering,Senior Engineer,2018-11-16,101004,6530.0,4.3,4.8,22,Male,Bachelor's
EMP-0860,Sales,BDR,2020-02-12,84346,12374.0,3.3,1.8,32,Non-binary,Bachelor's
EMP-0861,Finance,Financial Analyst,2021-11-04,125850,13194.0,4.5,3.2,32,Female,Bachelor's
EMP-0862,Sales,Sales Manager,2022-02-12,77012,8146.0,2.3,3.7,53,Female,High School
EMP-0863,HR,HR Manager,2020-01-24,99598,2918.0,2.9,3.3,48,Male,Master's
EMP-0864,Sales,BDR,2021-08-12,108885,9338.0,4.4,2.5,54,Male,Master's
EMP-0865,Sales,Account Executive,2020-09-03,82918,467.0,2.3,2.3,26,Non-binary,Master's
EMP-0866,Operations,Project Manager,2016-06-13,93938,7241.0,2.7,2.2,38,Male,High School
EMP-0867,HR,HR Generalist,2017-10-28,98216,8940.0,1.5,2.2,35,Male,Bachelor's
EMP-0868,Sales,Account Executive,2019-04-11,66777,6140.0,2.1,4.8,28,Female,Master's
EMP-0869,Sales,Sales Rep,2017-02-08,105818,7542.0,4.6,3.1,22,Non-binary,Master's
EMP-0870,Marketing,SEO Specialist,2020-09-06,85256,880.0,3.5,2.9,58,Female,Bachelor's
EMP-0871,Engineering,Tech Lead,2021-07-15,121787,6548.0,2.1,4.4,44,Female,Bachelor's
EMP-0872,Marketing,Brand Manager,2015-05-29,99417,14252.0,2.9,3.4,49,Non-binary,High School
EMP-0873,Finance,Financial Analyst,2020-11-01,129806,10097.0,1.3,4.3,41,Non-binary,Bachelor's
EMP-0874,HR,Recruiter,2021-09-01,83786,7593.0,2.8,1.1,41,Non-binary,PhD
EMP-0875,Sales,Sales Manager,2015-03-31,82866,8241.0,2.5,1.0,44,Non-binary,Master's
EMP-0876,Operations,Operations Analyst,2020-05-17,114290,3956.0,1.2,1.7,62,Female,Bachelor's
EMP-0877,Marketing,Brand Manager,2023-10-09,80179,5968.0,4.3,3.5,42,Male,Bachelor's
EMP-0878,Marketing,Content Manager,2018-09-21,133069,11680.0,2.0,1.9,35,Female,Master's
EMP-0879,Marketing,Brand Manager,2017-04-23,113038,889.0,4.2,4.0,35,Non-binary,Bachelor's
EMP-0880,Marketing,SEO Specialist,2022-08-05,92726,9160.0,4.2,3.3,40,Male,Bachelor's
EMP-0881,Operations,COO Staff,2021-11-03,65763,5541.0,3.8,1.6,38,Male,Master's
EMP-0882,Engineering,Tech Lead,2016-04-13,190201,26158.0,2.5,1.4,26,Non-binary,Master's
EMP-0883,Engineering,Senior Engineer,2018-06-25,144297,15523.0,4.9,4.9,32,Non-binary,Bachelor's
EMP-0884,Sales,Account Executive,2019-08-18,84539,1613.0,4.0,3.3,33,Male,Bachelor's
EMP-0885,Sales,Account Executive,2021-11-28,117796,3315.0,3.6,2.3,58,Female,Bachelor's
EMP-0886,Finance,Accountant,2022-03-10,85430,6184.0,4.5,2.3,60,Female,Master's
EMP-0887,HR,HR Manager,2016-02-23,107311,2614.0,4.4,4.2,61,Non-binary,Bachelor's
EMP-0888,HR,Recruiter,2020-07-01,116119,7104.0,2.4,2.8,35,Male,Master's
EMP-0889,Engineering,Senior Engineer,2017-10-02,105615,3557.0,4.0,3.8,55,Female,Bachelor's
EMP-0890,Marketing,SEO Specialist,2018-03-22,81378,8997.0,1.9,4.2,40,Non-binary,Master's
EMP-0891,Sales,BDR,2020-11-26,110377,11791.0,1.9,2.7,55,Male,Bachelor's
EMP-0892,Marketing,SEO Specialist,2017-05-31,83471,450.0,4.4,4.8,37,Female,Bachelor's
EMP-0893,Engineering,Tech Lead,2022-08-18,99426,14690.0,4.2,2.7,23,Female,PhD
EMP-0894,Operations,Project Manager,2019-01-06,94750,6763.0,2.3,4.6,23,Non-binary,High School
EMP-0895,Engineering,Software Engineer,2017-01-05,102811,13728.0,3.9,1.8,43,Female,Bachelor's
EMP-0896,Engineering,DevOps Engineer,2016-07-12,170198,4877.0,3.2,4.6,28,Female,PhD
EMP-0897,Marketing,Brand Manager,2019-08-17,96357,10751.0,4.0,1.5,38,Female,Bachelor's
EMP-0898,HR,HR Generalist,2017-12-28,102651,4956.0,4.3,2.6,56,Female,Bachelor's
EMP-0899,Finance,Financial Analyst,2022-03-01,83646,4428.0,3.4,1.8,49,Non-binary,Bachelor's
EMP-0900,Marketing,Content Manager,2018-12-26,104401,12420.0,2.7,3.7,35,Male,Master's
EMP-0901,Operations,Project Manager,2019-12-26,75467,938.0,2.8,1.7,57,Male,Bachelor's
EMP-0902,Sales,Sales Manager,2023-03-08,88759,6248.0,3.6,1.6,46,Male,Master's
EMP-0903,Marketing,SEO Specialist,2022-07-31,101849,8911.0,1.1,3.4,61,Non-binary,Bachelor's
EMP-0904,Finance,Financial Analyst,2015-02-20,176578,12759.0,3.2,3.0,58,Female,Bachelor's
EMP-0905,Finance,Accountant,2022-03-31,127749,2363.0,4.6,3.3,57,Non-binary,Bachelor's
EMP-0906,HR,HR Generalist,2021-09-17,72535,7572.0,1.0,1.6,27,Female,Bachelor's
EMP-0907,HR,HR Manager,2020-01-30,120103,3797.0,1.8,1.7,52,Male,Bachelor's
EMP-0908,Finance,FP&A Manager,2019-11-08,135564,16457.0,4.7,2.5,56,Non-binary,Bachelor's
EMP-0909,Engineering,Software Engineer,2015-09-01,119128,12730.0,3.8,2.4,27,Female,Master's
EMP-0910,Sales,BDR,2023-03-26,95269,5197.0,4.2,4.0,27,Male,Bachelor's
EMP-0911,HR,People Ops,2017-04-19,65910,6726.0,5.0,4.1,51,Female,Bachelor's
EMP-0912,Engineering,Tech Lead,2020-01-23,165638,15104.0,5.0,4.5,41,Male,Bachelor's
EMP-0913,Marketing,Content Manager,2018-02-06,87807,10130.0,1.7,1.4,44,Non-binary,Master's
EMP-0914,Finance,FP&A Manager,2022-03-17,78290,11379.0,1.0,3.5,54,Male,Bachelor's
EMP-0915,Operations,Logistics Coord,2023-01-30,83491,9128.0,4.3,3.3,42,Male,Master's
EMP-0916,Sales,Sales Rep,2023-10-31,84811,758.0,2.4,3.7,37,Non-binary,Bachelor's
EMP-0917,Operations,Logistics Coord,2017-06-16,95472,11222.0,2.0,4.6,32,Female,Bachelor's
EMP-0918,Marketing,SEO Specialist,2022-11-04,105767,9121.0,4.5,2.1,35,Non-binary,PhD
EMP-0919,HR,HR Generalist,2015-04-18,85968,6923.0,1.3,2.1,62,Female,Bachelor's
EMP-0920,Operations,Project Manager,2020-12-02,160664,15697.0,4.0,1.7,49,Non-binary,Master's
EMP-0921,Engineering,Software Engineer,2016-02-23,182071,4519.0,2.2,4.9,46,Female,Bachelor's
EMP-0922,Sales,Account Executive,2024-01-08,111559,8170.0,1.6,3.4,51,Non-binary,Master's
EMP-0923,Finance,FP&A Manager,2022-09-12,97588,4657.0,1.3,2.9,35,Male,Bachelor's
EMP-0924,Engineering,Senior Engineer,2020-08-05,124013,11134.0,1.0,2.6,41,Non-binary,Bachelor's
EMP-0925,HR,HR Manager,2023-08-15,126979,7005.0,2.9,3.0,24,Non-binary,Bachelor's
EMP-0926,Marketing,Content Manager,2017-03-28,74949,10399.0,1.7,4.8,58,Female,Bachelor's
EMP-0927,Sales,Sales Rep,2016-02-16,75088,4019.0,3.4,3.0,61,Female,PhD
EMP-0928,Operations,Logistics Coord,2022-05-11,86393,5603.0,1.3,2.2,35,Male,Bachelor's
EMP-0929,Finance,Financial Analyst,2022-10-03,107970,9205.0,2.0,2.4,46,Non-binary,Bachelor's
EMP-0930,Operations,COO Staff,2017-04-28,115298,6934.0,2.7,4.6,34,Female,High School
EMP-0931,Sales,Sales Manager,2023-06-19,85636,8207.0,1.9,4.5,35,Female,Bachelor's
EMP-0932,Sales,Account Executive,2017-05-17,146386,15635.0,3.4,2.6,50,Female,Bachelor's
EMP-0933,Marketing,Content Manager,2022-07-03,93850,8551.0,1.0,3.7,40,Male,PhD
EMP-0934,Sales,Sales Rep,2018-08-17,68712,2895.0,1.6,2.0,51,Non-binary,Bachelor's
EMP-0935,HR,HR Manager,2017-03-17,68103,1448.0,3.5,4.8,39,Non-binary,Bachelor's
EMP-0936,Engineering,Software Engineer,2021-10-14,125108,11795.0,1.8,4.7,41,Male,Bachelor's
EMP-0937,Marketing,Marketing Analyst,2022-09-03,86883,4083.0,2.1,2.6,48,Non-binary,Master's
EMP-0938,HR,People Ops,2019-05-16,135504,9743.0,4.4,1.7,60,Non-binary,Bachelor's
EMP-0939,Marketing,Marketing Analyst,2017-04-24,77277,2557.0,3.0,4.1,57,Male,Master's
EMP-0940,HR,HR Generalist,2022-06-22,91790,11854.0,1.5,3.3,26,Female,Master's
EMP-0941,Sales,Sales Rep,2018-06-16,117416,12941.0,2.4,4.8,48,Non-binary,High School
EMP-0942,Marketing,SEO Specialist,2019-06-20,124970,548.0,2.7,4.5,32,Non-binary,Bachelor's
EMP-0943,Sales,BDR,2023-06-13,64285,104.0,4.7,2.5,45,Non-binary,Bachelor's
EMP-0944,Marketing,Content Manager,2021-09-19,115795,799.0,3.2,2.3,24,Female,Bachelor's
EMP-0945,Marketing,Marketing Analyst,2023-04-06,97998,12303.0,3.9,4.0,26,Male,Bachelor's
EMP-0946,Marketing,Brand Manager,2017-08-17,77153,10106.0,3.5,4.8,62,Non-binary,Master's
EMP-0947,Operations,Operations Analyst,2015-05-25,82756,5768.0,1.6,1.2,35,Male,Bachelor's
EMP-0948,Finance,Accountant,2021-01-24,109311,10121.0,2.4,1.4,29,Male,Master's
EMP-0949,Finance,FP&A Manager,2022-06-02,132684,9110.0,1.6,3.2,51,Female,PhD
EMP-0950,Finance,Accountant,2022-02-13,95472,7896.0,2.2,1.5,46,Female,Bachelor's
EMP-0951,Sales,Sales Manager,2018-10-19,100019,6894.0,1.8,4.6,31,Male,Bachelor's
EMP-0952,Engineering,Tech Lead,2021-05-07,173057,15949.0,1.5,3.0,50,Male,High School
EMP-0953,Finance,Financial Analyst,2023-07-07,76036,54.0,2.1,4.7,35,Non-binary,Bachelor's
EMP-0954,Sales,Sales Rep,2016-04-20,161014,18230.0,1.3,4.8,50,Non-binary,Bachelor's
EMP-0955,Marketing,Marketing Analyst,2020-02-05,127682,14422.0,2.1,4.8,25,Female,Bachelor's
EMP-0956,Marketing,Brand Manager,2021-05-25,78699,6592.0,3.6,1.0,55,Female,PhD
EMP-0957,Operations,Logistics Coord,2022-07-24,73861,4185.0,1.9,3.7,48,Male,Bachelor's
EMP-0958,Engineering,Tech Lead,2017-08-10,113062,2251.0,3.0,1.8,22,Non-binary,Bachelor's
EMP-0959,Operations,Logistics Coord,2020-05-03,72267,4454.0,1.6,2.7,43,Non-binary,Bachelor's
EMP-0960,Operations,Logistics Coord,2017-05-11,91400,7217.0,1.3,2.7,42,Female,Bachelor's
EMP-0961,Engineering,DevOps Engineer,2019-08-09,127454,15725.0,2.1,2.9,34,Male,Master's
EMP-0962,Finance,Financial Analyst,2021-10-09,82547,8035.0,4.8,3.1,43,Non-binary,Bachelor's
EMP-0963,Engineering,Tech Lead,2015-08-06,126268,1776.0,2.5,1.5,45,Male,Master's
EMP-0964,Operations,COO Staff,2021-08-22,119391,264.0,4.1,4.8,56,Male,Master's
EMP-0965,Operations,Project Manager,2015-12-01,105024,6287.0,4.3,2.6,31,Female,High School
EMP-0966,Finance,Accountant,2021-03-27,146488,6035.0,2.9,4.1,51,Male,Bachelor's
EMP-0967,Finance,Accountant,2020-08-04,130045,13060.0,2.8,1.2,27,Male,Master's
EMP-0968,Operations,Logistics Coord,2022-01-12,104334,8682.0,1.7,3.1,28,Male,Bachelor's
EMP-0969,Engineering,Tech Lead,2022-01-20,138504,18406.0,1.4,4.0,36,Male,Bachelor's
EMP-0970,Sales,Sales Manager,2020-12-21,122082,11478.0,2.2,4.2,58,Female,Bachelor's
EMP-0971,Finance,Financial Analyst,2020-01-24,89357,5627.0,3.9,3.4,37,Female,Bachelor's
EMP-0972,Engineering,Tech Lead,2016-01-01,110527,11052.0,1.8,1.2,23,Female,Master's
EMP-0973,HR,HR Generalist,2022-11-18,97939,13660.0,2.6,3.9,57,Non-binary,Bachelor's
EMP-0974,HR,HR Manager,2023-12-05,140393,13498.0,1.1,3.4,53,Male,Bachelor's
EMP-0975,Finance,Financial Analyst,2019-05-14,126428,10887.0,3.4,1.9,39,Female,Master's
EMP-0976,Engineering,Tech Lead,2018-06-20,131470,9830.0,2.8,1.3,36,Non-binary,Bachelor's
EMP-0977,Marketing,Brand Manager,2015-11-01,87516,5358.0,4.8,4.9,59,Non-binary,PhD
EMP-0978,Engineering,DevOps Engineer,2021-12-31,101202,434.0,2.8,3.8,46,Female,PhD
EMP-0979,Finance,FP&A Manager,2016-02-14,100947,10562.0,4.2,4.1,58,Male,Master's
EMP-0980,Finance,Controller,2020-05-25,124145,734.0,4.5,2.5,51,Male,Master's
EMP-0981,Marketing,Brand Manager,2019-04-23,107252,13786.0,3.8,1.4,49,Female,Bachelor's
EMP-0982,HR,People Ops,2023-09-02,80136,9529.0,1.4,1.3,29,Male,High School
EMP-0983,HR,HR Generalist,2022-10-07,67996,3443.0,3.1,3.3,45,Non-binary,Bachelor's
EMP-0984,Operations,Project Manager,2023-02-03,107557,14059.0,1.5,2.8,27,Female,High School
EMP-0985,Operations,Project Manager,2023-12-14,100435,9462.0,3.6,3.1,55,Female,High School
EMP-0986,HR,Recruiter,2018-02-21,61689,8825.0,1.6,3.4,53,Non-binary,Bachelor's
EMP-0987,Marketing,Marketing Analyst,2017-06-16,67878,9174.0,3.2,4.3,22,Non-binary,High School
EMP-0988,Engineering,Software Engineer,2018-11-12,126816,10541.0,4.3,4.7,58,Non-binary,Master's
EMP-0989,Engineering,Tech Lead,2018-09-25,102566,11320.0,1.6,2.4,57,Female,High School
EMP-0990,Operations,Operations Analyst,2016-08-08,125115,12803.0,2.8,3.4,22,Female,Bachelor's
EMP-0991,HR,HR Generalist,2020-10-15,141414,16228.0,4.1,2.7,39,Non-binary,Master's
EMP-0992,Marketing,Brand Manager,2019-08-26,93918,1120.0,3.8,2.6,50,Non-binary,PhD
EMP-0993,Engineering,DevOps Engineer,2021-09-14,137311,8466.0,4.7,3.3,41,Non-binary,Master's
EMP-0994,Operations,COO Staff,2018-01-19,117429,12459.0,3.5,2.8,56,Non-binary,Master's
EMP-0995,Operations,Logistics Coord,2017-11-22,79008,3886.0,1.7,2.8,52,Male,Bachelor's
EMP-0996,Finance,FP&A Manager,2018-08-12,105181,6783.0,2.1,4.4,56,Male,Bachelor's
EMP-0997,Operations,COO Staff,2023-01-10,136999,7562.0,1.1,1.9,58,Male,PhD
EMP-0998,Marketing,Brand Manager,2023-01-08,72916,883.0,4.5,1.1,37,Female,Master's
EMP-0999,Operations,Logistics Coord,2021-02-13,91282,9088.0,4.7,4.7,41,Male,Bachelor's
EMP-1000,Marketing,SEO Specialist,2022-09-16,137064,14960.0,4.2,4.4,33,Male,Bachelor's
